TF-gene,neural_posterior,spinal_cord,NMPs,tail_bud,PSM,somites
meox1_hspd1,0.0,0.0,0.0,0.03262821,0.048935812,0.0
meox1_eif4a1a,0.0,0.0,0.0,0.028555853,0.03678003,0.0
meox1_si:dkey-67c22.2,0.0,0.0,0.0,0.027406186,0.03638742,0.0
meox1_fn1a,0.0,0.0,0.0,0.03338614,0.036422007,0.0
meox1_top1l,0.0,0.0,0.0,0.03142766,0.03906692,0.0
meox1_hsp90ab1,0.0,0.0,0.0,0.041939843,0.036187455,0.0
meox1_ddit4,0.0,0.0,0.0,0.04009413,0.03004344,0.0
meox1_eef2b,0.0,0.028535962,0.0,0.038441967,0.030113462,0.027743846
meox1_large2,0.0,0.025577351,0.0,0.03695634,0.03795006,0.025842628
meox1_greb1l,0.0,0.03204091,0.0,0.03363637,0.04453063,0.04258562
meox1_hspa8,0.0,0.031717286,0.0,0.044196416,0.05614488,0.036901813
meox1_pnrc2,0.0,0.0,0.026575834,0.040814128,0.054002877,0.040729076
meox1_serbp1a,0.0,0.0,0.03254468,0.038025208,0.042002823,0.03105662
meox1_hmgn2,0.0,0.0,0.023927545,0.04355984,0.035725318,0.039990656
meox1_rpl29,0.0,0.0,0.02758571,0.046569895,0.037782956,0.032751508
meox1_rps2,0.0,0.0,0.02979219,0.049090676,0.036297414,0.028342549
meox1_rpl13,0.0,0.0,0.027834976,0.04529789,0.036088143,0.0288426
meox1_rpl35a,0.0,0.0,0.025660556,0.035143442,0.032595564,0.030459737
meox1_hmga1a,0.0,0.0,0.025416482,0.04143639,0.031342335,0.031205693
meox1_zcchc24,0.0,0.0,0.0,0.044430535,0.059831414,0.03796336
meox1_tbx6,0.0,0.0,0.0,0.03899078,0.07267368,0.040644184
meox1_tuba8l2,0.0,0.0,0.0,0.036223453,0.03435818,0.037696354
meox1_dlc,0.0,0.0,0.0,0.033183824,0.036063645,0.05028045
meox1_ube2v2,0.0,0.0,0.0,0.029931325,0.04452632,0.029932937
meox1_aspm,0.0,0.0,0.0,0.042082183,0.04816409,0.026824253
meox1_gnaia,0.0,0.0,0.0,0.04480843,0.03713493,0.02895413
meox1_fkbp7,0.0,0.0,0.0,0.042957623,0.04233538,0.026637103
meox1_lig1,0.0,0.0,0.0,0.039090198,0.040802736,0.029190479
meox1_cd3eap,0.0,0.0,0.04323167,0.049456097,0.05579122,0.05657829
meox1_tcf15,0.0,0.029233638,0.0,0.05566577,0.056706935,0.065664195
meox1_pcdh8,0.0,0.0,0.0,0.03749968,0.05784846,0.06734097
meox1_qkia,0.03719986,0.07247222,0.033376757,0.037133347,0.12548183,0.10577142
meox1_ripply1,0.0,0.0326832,0.0,0.0,0.08636705,0.12643254
meox1_nectin1b,0.035190284,0.12335252,0.053954136,0.08995289,0.08834847,0.1249898
meox1_nop56,0.024828685,0.048061565,0.0,0.06581559,0.09225525,0.09084726
meox1_lhfpl6,0.0,0.035486285,0.0,0.050952755,0.10026243,0.04364095
meox1_fstl1b,0.0,0.032202642,0.0,0.0854534,0.09444523,0.06496102
meox1_asph,0.0,0.02987252,0.0,0.07358876,0.08491911,0.068391144
meox1_alcamb,-0.02475372,0.053863313,0.025151726,0.11290317,0.09258438,0.06819943
meox1_draxin,0.0,0.06166147,0.03209791,0.12736957,0.12034033,0.0777442
meox1_faua,0.0,0.0556043,0.056680426,0.098857954,0.076153114,0.056158245
meox1_rps9,0.038497355,0.05441449,0.053745374,0.11664907,0.077375785,0.044801682
meox1_rpl21,0.02572554,0.048482426,0.0585886,0.10324126,0.08166305,0.042814024
meox1_rpl13a,0.035583023,0.060269184,0.07815703,0.115767136,0.09512719,0.070911475
meox1_rpl5b,0.030102953,0.08591264,0.060320538,0.123860404,0.108535856,0.09351034
msx1b_nectin1b,0.050330248,0.057013076,0.0,0.0,0.09985631,0.0
msx1b_fn1a,0.0,-0.03608266,-0.04018187,-0.07970142,-0.040923152,0.0
msx1b_msgn1,0.0,0.0,-0.04412685,-0.040857874,-0.06840039,-0.027160993
msx2b_alcamb,-0.041883286,-0.046085075,0.0,0.0,0.0,0.0
msx1b_rnf220a,-0.026109794,-0.032314893,0.0,0.0,0.0,0.0
msx1b_ntn1a,-0.021109328,-0.033380173,0.0,0.0,0.0,0.0
msx1a_alcamb,0.022769904,-0.040418934,0.0,0.0,0.0,0.0
msx1b_mki67,0.0,-0.03174566,0.0,-0.030129092,0.0,0.0
msx2b_cx43.4,0.0,0.0,0.045305885,0.0,-0.039394114,0.0
msx1b_sulf1,0.024226382,0.025852606,0.0,-0.045651313,-0.0337033,0.0
msx1a_sulf1,0.0,0.0,0.0,-0.03208514,-0.030695952,0.0
msx1b_ism1,0.0,0.0,0.0,-0.028006835,-0.031626377,0.0
msx2b_fn1b,0.0,0.0,0.0,0.0,-0.06532136,-0.027831389
msx2b_tenm4,-0.030111406,0.0,0.0,0.0,-0.030136254,0.0
msx1b_tbx16,0.0,0.0,-0.03767052,0.0,-0.044128887,0.0
msx1b_alcamb,0.0,0.10377307,0.0,0.0,0.0,0.036392238
msx1b_pax3a,0.05547084,0.0764746,0.0,0.0,0.0,0.0
msx1a_tma7,0.03242964,0.04624843,0.0,0.0,0.0,0.046553817
msx1a_rpl19,0.0,0.062401626,0.07907107,0.030899638,0.053937316,0.030450376
msx1a_cirbpa,0.0,0.028487425,0.05707783,0.036001228,0.041380957,0.0
msx1b_hnrnpaba,0.029143712,0.02717669,0.025016814,0.030221375,0.04445767,0.06128858
msx1a_rpl5b,0.022969054,0.035665035,0.050964013,0.0,0.06795807,0.049572363
msx1a_faua,0.027068414,0.04999769,0.033287723,0.0,0.044369806,0.036205582
msx1a_rpl13a,0.031747196,0.07017585,0.05964785,0.0,0.037511654,0.03758084
msx1a_rps15a,0.026704252,0.04924474,0.054921955,0.0,0.03629789,0.043764755
msx1a_rps5,0.0,0.0,0.051858496,0.0,0.043440722,0.04140581
msx1b_zeb2a,-0.032391217,0.0,0.03192722,0.0,0.030237982,0.0
msx1b_dag1,0.0,0.0,0.023716046,0.0,0.03109225,0.0
msx1b_rpl7a,0.023951558,0.0,0.0,0.04673222,0.0,0.0
msx1b_dkc1,0.023546306,0.0,0.0,0.041555807,0.0,0.0
msx2b_hmga1a,0.0,0.0,0.027655566,0.027358383,0.0,0.0
msx1a_hes6,0.0,0.0,0.042615805,0.04313235,0.0,0.0
msx1a_tbx16,0.0,0.0,0.026181236,0.053666603,0.0,0.0
msx1a_fn1b,0.0,0.0,0.023290813,0.042815752,0.0,0.031053945
msx1b_cbx3a,0.0,0.0,0.0,0.02832653,0.0,0.02684297
msx1a_rps16,0.0,0.024991682,0.0,0.0,0.030439671,0.034274302
msx1b_metap2b,0.0,0.025896473,0.0,0.0,0.0,0.026061658
msx1a_rps6,0.0,0.025589593,0.0,0.0,0.0,0.02657884
msx1a_rpl7a,0.0,0.0,0.024517452,0.0,0.0,0.03211484
msx1a_rpl35a,0.0,0.0,0.022976305,0.0,0.0,0.036865916
msx2b_abcf1,0.020910447,0.0,0.0,0.0,0.0,0.0385599
msx2b_nucks1a,0.029252328,0.0,0.0,0.0,0.0,0.025782902
msx1b_cirbpb,0.022991573,0.0,0.0,0.0,0.0,0.031713627
msx1b_rps6,0.020917881,0.0,0.0,0.0,0.0,0.026887562
msx1b_qkia,0.02783536,0.0,0.0,-0.02879208,0.0,0.0
msx1a_sall4,0.025328657,0.0,0.033274453,0.0,0.0,0.0
msx1a_rps2,0.024253989,0.0,0.022305124,0.0,0.0,0.0
msx1a_rps4x,0.02405005,0.0,0.027702814,0.0,0.0,0.0
msx1b_draxin,0.02355705,0.042476717,0.0,0.0,-0.034239646,0.0
msx1a_rpl11,0.023947058,0.03426709,0.0,0.0,0.0,0.0
msx1a_pcna,0.02285841,0.035358716,0.0,0.0,0.0,0.0
msx1b_unc5b,0.0,0.045799326,0.047376703,0.03595423,0.0,0.0
msx1a_msna,0.0,0.03749218,0.03345272,0.035312183,0.0,0.0
msx1a_rps9,0.0,0.04655628,0.03915839,0.0,0.02952175,0.02813106
msx1a_rpl21,0.0,0.043495353,0.032343708,0.0,0.031228371,0.0
msx1a_nucks1a,0.0,0.028739614,0.034693528,0.0,0.044209816,0.0
msx1a_rpl9,0.0,0.025767965,0.02306561,0.0,0.029955558,0.0
msx1b_gdf11,0.0,0.033729192,0.080179274,0.0,0.0,0.0
msx1b_slit3,0.0,0.055571035,0.052046403,0.0,0.0,0.0
msx1b_cdh6,0.0,0.037958946,0.052554842,0.0,0.0,0.0
msx1a_ran,0.0,0.032684185,0.038642514,0.0,0.0,0.0
msx1b_fgf8a,0.0,0.026637912,0.03742423,0.0,0.0,0.0
msx1a_srrm2,0.0,0.028942443,0.031288665,0.0,0.0,0.0
msx1a_hmgn2,0.0,0.026860856,0.03292278,0.0,0.0,0.0
msx1a_eef1a1l1,0.0,0.026169406,0.026639028,0.0,0.0,0.0
msx1a_pdap1a,0.0,0.025963405,0.022187902,0.0,0.0,0.0
msx1a_rps7,0.0,0.027490264,0.022426156,0.0,0.0,0.0
msx1a_abcf1,0.0,0.026964812,0.022383519,0.0,0.0,0.0
msx1a_rpl10a,0.0,0.034562297,0.028885325,0.0,0.0,0.0
msx1b_col18a1a,0.0,0.035305113,0.026397767,0.0,0.0,0.0
msx1a_tubb2b,0.0,0.03760787,0.026934251,0.0,0.0,0.0
msx1a_serbp1a,0.0,0.036873717,0.027240071,0.0,0.0,0.0
msx1a_anp32b,0.0,0.028788809,0.02791866,0.0,0.0,0.0
msx1a_rpl31,0.0,0.030912109,0.028306058,0.0,0.0,0.0
msx1a_rps18,0.0,0.030672679,0.026383784,0.0,0.0,0.0
msx1b_tenm4,0.0,0.03068228,0.024287391,0.0,0.0,0.0
msx1b_bmpr2b,0.0,0.033099648,0.026556937,0.0,0.0,0.0
msx1a_hspb1,0.0,0.032935113,0.025964303,0.0,0.0,0.0
msx1a_h3f3b.1,0.025398953,0.044230513,0.024773017,0.0,0.0,0.0
msx2b_hspa8,0.02332624,0.032883324,0.02531356,0.0,0.0,0.0
msx1a_rpl18a,0.023714673,0.02706596,0.025924373,0.0,0.0,0.0
msx1a_rpl36a,0.022291623,0.02816839,0.026873998,0.0,0.0,0.0
msx1a_rpl8,0.024892256,0.041857824,0.03066113,0.0,0.0,0.027980205
msx1a_h3f3d,0.0,0.03717155,0.03922986,0.0,0.0,0.035764366
msx1a_rps19,0.0,0.03089451,0.0342178,0.0,0.0,0.030397251
msx1b_rpl13a,0.025573988,0.03246341,0.0,0.06620533,0.0716874,0.07334941
msx2b_rpl19,0.037560064,0.0,0.02569931,0.04286154,0.07011236,0.03190982
msx1b_faua,0.033478938,0.0,0.0,0.07715003,0.089089505,0.04380094
msx1b_rpl5b,0.02274895,0.0,0.0,0.055040505,0.08156292,0.042686474
msx1b_rpl21,0.03098131,0.0,0.0,0.06557452,0.06593925,0.05478433
msx1b_hspb1,0.039302036,0.0,0.0,0.05387476,0.0780421,0.06394793
msx1b_rps9,0.03885713,0.0,0.0,0.045382958,0.078791924,0.058844462
msx2b_rps15a,0.0,0.0,0.022240164,0.0,0.03967353,0.031935234
msx2b_nop58,0.0,0.0,0.0,0.0,0.049650684,0.048034973
msx1b_tubb2b,0.0,0.0,0.0,0.0,0.03374245,0.0504878
msx1b_id1,0.0,0.0,0.0,0.0,0.058081172,0.025882311
msx1b_rpl36,0.0,0.0,0.0,0.0,0.041985743,0.031963367
msx2b_rps5,0.0,0.0,0.0,0.0,0.029889954,0.025689935
msx2b_rps19,0.027263343,0.0,0.0,0.0,0.04263156,0.0
msx1b_rpl13,0.026338154,0.0,0.0,0.0,0.039648734,0.0
msx2b_hspb1,0.030250382,0.0,0.0,0.0,0.03021055,0.0
msx1b_hmgn6,0.0258253,0.0,0.0,0.0,0.030077416,0.0
msx1b_tma7,0.02493486,0.0,-0.030403117,0.0,0.03004101,0.027547104
msx1b_rps15a,0.03731412,0.0,0.0,0.0,0.044798303,0.042506438
msx1b_ran,0.03606723,0.0,0.0,0.0,0.0408642,0.036099937
msx1b_khdrbs1a,0.02340923,0.0,0.0,0.0,0.029514236,0.038006168
msx2b_rpl13a,0.025345897,0.0,0.0,0.0,0.04357376,0.027962409
msx1b_rps24,0.022888483,0.0,0.0,0.0,0.029339384,0.027904224
msx1b_eef1a1l1,0.025358306,0.0,0.0,0.0,0.035680488,0.029503496
msx1b_pcna,0.021188851,0.0,0.0,0.0,0.037206713,0.0262601
msx1b_nucks1a,0.025144568,0.0,0.0,0.061780535,0.03016052,0.04559001
msx1b_rps4x,0.0,0.0,0.0,0.04811296,0.031227795,0.030168282
msx1b_serbp1a,0.0,0.0,0.0,0.041401852,0.037782107,0.038038887
msx1b_hsp90ab1,0.0,0.0,0.0,0.043448318,0.03569387,0.04541144
msx1b_hmga1a,0.0,0.0,0.0,0.04258695,0.037297573,0.043567795
msx1b_rps18,0.0,0.0,0.0,0.03276155,0.044686366,0.036974985
msx1b_rpl18a,0.0,0.0,0.0,0.030673573,0.045778666,0.03136058
msx1b_tuba1a,0.0,0.0,0.0,0.04041336,0.037868343,0.030621998
msx1b_rpl34,0.0,0.0,0.0,0.036738403,0.040349167,0.032732114
msx1b_rpl8,0.0,0.0,0.0,0.032280892,0.037726406,0.029196428
msx1b_rps5,0.0,0.0,0.0,0.031219415,0.032452215,0.032928035
msx1b_cirbpa,0.026535213,0.0,0.0,0.044108145,0.05398352,0.05664371
msx2b_rpl5b,0.033180423,0.0,0.0,0.036575384,0.063142285,0.041706644
msx1b_rpl19,0.024953958,0.0,0.0,0.03864298,0.06898943,0.04652697
msx1b_h3f3b.1,0.043236684,0.0,0.0,0.039794594,0.04706964,0.04262017
msx1b_rpl36a,0.02613818,0.0,0.0,0.028690426,0.036719576,0.032715052
msx1b_cnbpb,0.02342175,0.0,0.0,0.031228047,0.0311937,0.035561167
msx1b_rpl6,0.026572946,0.0,0.0,0.039009564,0.050867748,0.032554783
msx1b_ptmab,0.022122774,0.0,0.0,0.03484036,0.044396386,0.0397465
msx2b_cirbpa,0.023975495,0.0,0.030718585,0.034718685,0.051359504,0.0
msx1b_rps16,0.023722708,0.0,0.0,0.035255767,0.05368378,0.0
msx1b_rpl9,0.022363491,0.0,0.0,0.028557982,0.044230063,0.0
msx2b_faua,0.022010371,0.0,0.0,0.028328773,0.04349591,0.0
msx1b_rpl31,0.0,0.0,0.0,0.0437515,0.06173869,0.0
msx1b_cfl1,0.0,0.0,0.0,0.0490236,0.035723187,0.0
msx1b_rps7,0.0,0.0,0.0,0.04388914,0.037569724,0.0
msx1b_zgc:174855,0.0,0.0,0.0,0.028878717,0.032615025,0.0
msx1b_rpl11,0.0,0.0,0.0,0.03407004,0.04418646,0.0
msx1b_nop56,0.0,0.0,0.0,0.028061667,0.04621736,0.0
foxb1b_apoeb,0.0,0.0,0.06882307,0.115325406,-0.07183379,0.0
foxb1b_rpl19,0.031252097,0.0,0.04488545,0.029405795,0.02993696,0.059204247
foxc1a_serpinh1b,0.02193833,0.0,0.034528755,0.0,0.04819384,0.089830644
foxc1a_hspb1,0.05321068,0.0,0.05178148,0.06927799,0.0376423,0.03010858
foxc1a_rpl19,0.0460611,0.043903787,0.07143026,0.07871322,0.068949744,0.06683876
foxc1a_syncrip,0.03108872,0.032062892,0.0772911,0.07021216,0.07554724,0.074289486
foxb1a_lig1,0.04205865,0.05466575,0.041649114,0.037286185,0.039353363,0.048669867
foxc1a_rps15a,0.036303323,0.02575771,0.051054135,0.05899171,0.05241453,0.05571652
foxp4_dag1,0.121768504,0.09635217,0.04861786,0.03172799,0.04164602,0.0
foxp4_rnf220a,0.097526066,0.09786062,0.022189265,0.0,0.0,0.0
foxb1b_chrd,0.05975816,0.08538612,0.02597028,0.0,0.0,0.0
foxp4_epha4a,0.05354109,0.07573925,0.0,0.0,0.0,0.0
foxp4_nova2,0.07143469,0.07859127,0.031687107,0.028064113,0.04306679,0.0
foxp4_notch3,0.070982106,0.07794277,0.052718204,0.0,0.032719545,0.0
foxp4_cntfr,0.05692224,0.062134992,0.03406621,0.0,0.042931695,0.026941592
foxc1a_ran,0.042474262,0.028475067,0.031399727,0.0,0.031515792,0.0
foxp4_gli3,0.03476521,0.05551273,0.023811838,0.0,0.03912841,0.0
foxb1a_apoeb,-0.047850512,0.0,-0.031265892,0.0,0.0,-0.050494812
foxp1b_efemp2b,0.0,0.0,0.0,0.0,0.04713344,-0.06946324
foxp4_efemp2b,0.0,0.0,0.0,0.0,-0.06567534,-0.07420989
foxd3_msgn1,0.0,0.0,0.0,-0.03358005,-0.04136126,0.0
foxi3b_serpinh1b,0.0,0.0,0.0,-0.029913215,-0.048289713,0.0
foxi3b_apoeb,0.0,0.0,0.0,-0.050437484,-0.06742434,0.0
foxp1b_rps15a,0.0,0.0,0.0,-0.02712789,-0.07047595,0.0
foxp1b_h3f3b.1,0.0,-0.02789793,0.0,0.0,-0.029973665,0.0
foxp1b_rpl36a,-0.02164062,0.0,0.0,0.0,-0.04426693,0.0
foxb1a_ran,0.0,0.0,0.023262912,0.0,-0.031849764,0.0
foxp1b_rack1,-0.029597305,-0.026009351,0.0,0.0,-0.043261424,-0.027349614
foxp1b_hspa8,-0.02389622,0.0,0.0,-0.028162207,-0.03309163,-0.03395572
foxp1b_hmga1a,0.0,0.0,0.0,-0.029093822,-0.033154894,-0.036221974
foxb1a_rps7,0.0,0.0,0.0,0.0,-0.03499932,-0.026671251
foxp4_fgfrl1a,0.0,0.0,0.0,0.0,-0.041634206,-0.035747536
foxb1a_emp2,0.0,0.0,0.0,0.0,-0.036184657,-0.03289155
foxb1a_fn1b,0.0,0.0,-0.022378631,0.0,-0.060502008,-0.02874396
foxp1b_rpl19,0.0,0.0,0.0,0.0,-0.0606717,-0.028841728
foxd5_msgn1,0.0,0.0,-0.032269314,-0.035925988,0.0,0.0
foxd5_epha4a,0.0,0.0,-0.02432964,-0.042926528,0.0,0.0
foxb1b_fn1a,-0.024294134,0.0,0.0,-0.029363351,0.0,0.0
foxp1b_cx43.4,0.0,0.0,0.0,-0.039362036,0.0,-0.027709164
foxp1b_cxcl12a,-0.024520272,0.0,0.024137931,0.0,0.0,-0.037146043
foxb1a_pax3a,-0.028931174,-0.03570975,0.0,0.0,0.0,0.0
foxd5_tubb4b,-0.02532715,-0.02817949,0.0,0.0,0.0,0.0
foxb1a_serpinh1b,0.0,-0.02511176,-0.06712354,-0.047785666,0.0,0.0
foxp4_draxin,0.0,0.0,-0.035250593,-0.07120523,-0.059156947,-0.029800067
foxb1b_rpl31,0.029283043,0.0,0.0,0.0,0.03170811,0.034676075
foxc1a_efemp2b,0.0,0.0,0.0,0.0,0.048310034,0.034485243
foxp4_rps9,0.0,0.0,0.0,0.0,0.03555468,0.03479439
foxj1a_msna,0.0,0.0,0.0,0.0,0.032431066,0.031428125
foxb1b_rps16,0.0,0.0,0.0,0.0,0.040775076,0.033583
foxp1b_fgfrl1a,0.0,0.0,0.0,0.0,0.039683733,0.028234834
foxc1a_meox1,0.0,0.0,0.0,0.0,0.037267335,0.030688724
foxj1a_serbp1a,-0.024089579,0.0,0.0,0.0,0.031742804,0.0
foxo3b_rps5,0.0,0.0,-0.025404923,0.0,0.043002293,0.0
foxb1b_crabp2b,0.0,0.0,0.029488971,0.052278664,0.06272582,0.040591154
foxp4_rack1,0.027612336,0.0,0.0,0.043962874,0.04779382,0.0391286
foxp4_hmga1a,0.02492301,0.0,0.0,0.03076806,0.060448885,0.040180873
foxj1a_rpl21,0.0,0.0,0.0,0.052530076,0.047660545,0.026036946
foxp4_tma7,0.0,0.0,0.0,0.033809092,0.060675025,0.034886215
foxc1a_serbp1a,0.0,0.026840346,0.033190645,0.030469913,0.032702956,0.0
foxc1a_rps4x,0.0,0.026121765,0.03422288,0.027806766,0.03098318,0.0
foxj1a_rack1,0.0,0.0,0.034225035,0.046585616,0.046790592,0.0
foxc1a_cfl1,0.0,0.0,0.031130232,0.032385685,0.03098256,0.0
foxj1a_hmga1a,0.0,0.0,0.0,0.03102367,0.042618442,0.0
foxj1a_hspa8,0.0,0.0,0.0,0.02930965,0.047510266,0.0
foxo3b_h3f3d,0.0,0.0,0.0,0.036969595,0.047291342,0.0
foxc1a_cxcl12a,0.0,0.0,0.0,0.033364277,0.051562034,0.0
foxp4_pcna,0.0,0.0,0.0,0.0324742,0.05338063,0.0
foxj1a_rpl34,0.0,0.0,0.0,0.027521258,0.032143585,0.0
foxj1a_rpl17,0.0,0.0,0.0,0.0301881,0.032971,0.0
foxo3b_hnrnpaba,0.0,0.0,0.0,0.030091278,0.031532623,0.0
foxo3b_msna,0.0,0.0,0.0,0.040256497,0.034230664,0.0
foxp4_rps15a,0.0,0.0,0.0,0.036872104,0.038185436,0.0
foxo3b_rpl36,0.030653499,0.0,0.0,0.04351658,0.030890832,0.0
foxo3b_rps15a,0.023851302,0.0,0.0,0.052505802,0.04946779,0.0
foxb1b_rpl4,0.029808756,0.0,0.022802502,0.0,0.0,0.0
foxb1b_tma7,0.026810916,0.0,0.029042708,0.0,0.0,0.0
foxd3_hspa8,0.02423744,0.0,0.02431243,0.0,0.0,0.0
foxc1a_ptmab,0.023730202,0.0,0.024300477,0.0,0.0,0.0
foxc1a_rpl17,0.0,0.0,0.026026089,0.0,0.029537966,0.0
foxc1a_npm1a,0.031857993,0.0,0.026880091,0.0,0.03673231,0.0
foxp1b_dag1,0.022441924,0.0,0.0,0.0,0.029567678,0.0
foxb1a_metap2b,0.02995514,0.0,0.042285666,0.031549644,0.0,0.0
foxc1a_hnrnpaba,0.020847144,0.0,0.038324773,0.030493114,0.0,0.0
foxi3b_szl,0.0,0.0,0.056988493,0.03356739,0.0,0.0
foxb1b_metap2b,0.0,0.0,0.022134092,0.027352696,0.0,0.0
foxc1a_cirbpb,0.0,0.0,0.029013893,0.03230937,0.0,0.0
foxc1a_metap2b,0.0,0.0,0.027062088,0.032174632,0.0,0.0
foxd5_cmtm6,0.0,0.0,0.02742298,0.03645457,0.0,0.0
foxc1a_nusap1,0.0,0.0,0.025499301,0.03460602,0.0,0.0
foxc1a_nop58,0.0,0.0,0.040789213,0.030344568,0.0,0.0
foxc1a_msgn1,0.0,0.0,0.03593991,0.040083695,0.0,0.0
foxp4_hspa8,0.0,-0.027666902,0.0,0.034173004,0.0,0.0
foxb1b_h3f3d,0.022419479,0.0,0.0,0.028537998,0.0,0.0
foxc1a_rps19,0.021124413,0.0,0.0,0.028030248,0.0,0.02642416
foxj1a_h3f3d,0.0,0.0,0.0,0.034697156,0.0,0.026335998
foxc1a_abcf1,0.0,0.0,0.0,0.03105326,0.0,0.026667709
foxd5_draxin,0.0,0.0,0.0,-0.02848157,0.0,0.033602547
foxp4_foxp1b,0.023728145,0.0,0.0,0.0,0.0,0.03074049
foxb1b_rpl23a,0.023252785,0.0,0.0,0.0,0.0,0.032715283
foxc1a_hmga1a,0.0,0.031901553,0.033733577,0.0,0.029900312,0.03376952
foxb1b_rps7,0.0,0.0,0.031151904,0.0,0.0,0.033208534
foxd5_rps27l,0.0,0.0,0.036196776,0.0,0.0,0.032935627
foxc1a_cx43.4,0.0,0.0,0.034460522,0.0,0.0,0.03444561
foxc1a_rpl6,0.03188945,0.026528422,0.028168093,0.0,0.0,0.026199918
foxc1a_rps6,0.026679361,0.024988368,0.026894867,0.0,0.0,0.029121334
foxc1a_rpl23a,0.0,0.028167559,0.0,0.0,0.0,0.032206986
foxp4_slc1a3a,0.0,0.030244887,0.0,0.0,0.0,0.029455021
foxc1a_eef1g,0.0,0.028474562,0.0,0.0,0.0,0.029677304
foxb1b_rps19,0.0,0.03211083,0.027978225,0.0,0.0,0.030955246
foxb1b_rps15a,0.0,0.028540364,0.030210027,0.0,0.0,0.0438448
foxc1a_id1,0.045431744,0.040773965,0.022606729,0.03142611,0.0,0.0
foxc1a_rps5,0.025979206,0.038520146,0.048224613,0.037742585,0.0,0.0
foxc1a_rpl36a,0.025790164,0.031156078,0.033670988,0.03509475,0.0,0.0
foxc1a_rpl32,0.02223179,0.03343894,0.03517469,0.030084535,0.0,0.0
foxc1a_rps18,0.025618669,0.042470116,0.029915638,0.027771518,0.0,0.0
foxc1a_rps2,0.022118699,0.03744338,0.022417234,0.028904144,0.0,0.0
foxb1a_chrd,0.021792952,0.056007437,0.025068102,0.0,0.0,0.0
foxb1a_rps15a,0.030505082,0.0413242,0.040784698,0.0,0.0,0.0
foxp4_her15.2,0.025511233,0.027962923,0.02259211,0.0,0.0,0.0
foxb1a_rpl31,0.0,0.033297334,0.023157867,0.0,0.0,0.0
foxb1a_sox11a,0.0,0.029108398,0.025304707,0.0,0.0,0.0
foxd5_fgf8a,0.0,0.03090948,0.045146894,0.0,0.0,0.0
foxd5_wls,0.0,0.028841749,0.036406387,0.0,0.0,0.0
foxc1a_rpsa,0.0,0.025713919,0.034122914,0.0,0.0,0.0
foxc1a_nop56,0.0,0.034477293,0.036574394,0.0,0.0,0.0
foxd5_notch3,0.0,0.032221574,0.033287175,0.0,0.0,0.0
foxc1a_tubb2b,0.0,0.045122307,0.04299975,0.027339287,0.0,0.0
foxb1a_slbp,0.0,0.03073975,0.024700023,0.028493596,0.0,0.0
foxb1a_cxcl12a,0.05888236,0.032563396,0.031638857,0.0,0.0,0.0
foxc1a_rps7,0.0,0.025975104,0.0,0.033303164,0.0,0.0
foxc1a_rps16,0.034654148,0.0352717,0.0,0.028913138,0.0,0.0
foxc1a_rpl4,0.023352183,0.02685303,0.0,0.027887484,0.0,0.0
foxp4_ephb4a,0.021382755,0.0383617,0.0,0.0,0.029982584,0.0
foxp4_cadm1a,0.028666688,0.048373308,0.0,0.0,0.0,0.0
foxp4_col28a2a,0.028279928,0.052943356,0.0,0.0,0.0,0.0
foxd5_chrd,0.045496594,0.058318175,0.0,0.0,0.0,0.0
foxp4_ncam1b,0.040164363,0.043742254,0.0,0.0,0.0,0.0
foxp4_lrp2a,0.03483426,0.046204843,0.0,0.0,0.0,0.0
foxp4_adgrv1,0.04910048,0.04758101,0.0,0.0,0.0,0.0
foxp4_col4a5,0.042837612,0.0499657,0.0,0.0,0.0,0.0
foxp1b_fgfr3,0.049901705,0.0293645,0.0,0.0,0.0,0.0
foxp4_plekhh1,0.038998574,0.026743596,0.0,0.0,0.0,0.0
foxp1b_ncam1b,0.038411114,0.027239226,0.0,0.0,0.0,0.0
foxp4_tet3,0.03799047,0.036108807,0.0,0.0,0.0,0.0
foxp4_prickle2b,0.037192427,0.033355344,0.0,0.0,0.0,0.0
foxp4_rfx4,0.03392724,0.030464346,0.0,0.0,0.0,0.0
foxp4_cep131,0.032907486,0.032741193,0.0,0.0,0.0,0.0
foxp1b_notch3,0.032322668,0.028184703,0.0,0.0,0.0,0.0
foxp4_wnt11,0.029867709,0.028639058,0.0,0.0,0.0,0.0
foxo3b_rnf220a,0.023536503,0.031592503,0.0,0.0,0.0,0.0
foxp4_ncor2,0.023243645,0.030812973,0.0,0.0,0.0,0.0
foxp1b_ncam1a,0.025318256,0.02715336,0.0,0.0,0.0,0.0
foxb1b_eef1g,0.024391344,0.0258594,0.0,0.0,0.0,0.0
foxp4_ccdc102a,0.023235833,0.025999002,0.0,0.0,0.0,0.0
foxp1b_rps27l,0.026300538,0.036022987,0.0,0.0,0.0,0.0
foxc1a_h3f3b.1,0.02196994,0.035797436,0.0,0.0,0.0,0.0
foxp4_epha4b,0.024363488,0.044724885,0.0,0.0,0.0,0.0
foxc1a_hsp90ab1,0.027849546,0.04083737,0.0,0.0,0.0,0.0
foxp4_btbd6a,0.027442113,0.03992904,0.0,0.0,0.0,0.0
foxd5_cx43.4,0.0,0.07451678,0.06550319,0.029277278,0.0,0.0
foxd5_serpinh1b,0.0,0.041676313,0.047982413,0.051851768,0.06192416,0.0
