TF-gene,neural_posterior,spinal_cord,NMPs,tail_bud,PSM,somites,TF,TF_family
sox13_hspa8,0.0,0.0,-0.047950312,-0.035625458,-0.026824424,0.0,sox13,sox
sox13_syncrip,0.0,0.0,-0.04539166,-0.039483275,-0.043129634,0.0,sox13,sox
sox19b_apoc1,0.0,0.0,0.0,0.0,-0.03587228,-0.03916286,sox19b,sox
sox13_rps7,-0.028395249,-0.028041327,-0.032500453,0.0,-0.027872242,0.0,sox13,sox
sox13_pcna,-0.024012078,-0.029760672,-0.026576117,-0.026397532,-0.033153534,0.0,sox13,sox
sox2_tmsb4x,-0.032472253,-0.028229859,0.0,0.0,0.033302233,0.0,sox2,sox
sox19a_col18a1a,-0.034195583,-0.053776868,0.0,0.0,0.0,0.0,sox19a,sox
sox11a_snrpg,-0.02150818,-0.04108318,0.0,0.0,0.0,0.0,sox11a,sox
sox13_psmb2,-0.030510549,-0.028176941,0.0,0.0,0.0,0.0,sox13,sox
sox19a_gli3,-0.02466063,-0.025229067,0.0,0.0,0.0,0.0,sox19a,sox
sox19a_gdf11,0.0,-0.027932214,-0.05828811,-0.028420912,0.0,0.0,sox19a,sox
sox11a_fn1b,0.0,0.0,-0.027655205,-0.03513196,0.0,-0.032517906,sox11a,sox
sox13_rack1,0.0,0.0,-0.035245724,-0.025926497,0.0,0.0,sox13,sox
sox13_akap12b,0.0,0.0,-0.032712765,-0.026508152,0.0,0.0,sox13,sox
sox13_rpl7a,0.0,0.0,-0.030187601,-0.028824287,0.0,0.0,sox13,sox
sox13_pabpc1a,0.0,0.0,-0.027631728,-0.027335683,0.0,0.0,sox13,sox
sox13_rps5,0.0,0.0,-0.034406316,-0.038680017,0.0,0.0,sox13,sox
sox13_ran,0.0,0.0,-0.03785953,-0.031773098,0.0,0.0,sox13,sox
sox3_gdf11,0.0,0.0,-0.04147627,-0.034177255,0.0,0.0,sox3,sox
sox13_rpl9,0.0,0.0,-0.041308414,-0.032009177,0.0,0.0,sox13,sox
sox19a_hes6,0.0,-0.030889314,-0.025573174,0.0,0.0,0.0,sox19a,sox
sox11a_ved,0.0,0.0,-0.02958009,0.0,0.026678419,0.0,sox11a,sox
sox13_hnrnpa1b,0.0,0.0,-0.025779516,0.0,0.028348824,0.0,sox13,sox
sox13_prmt1,-0.027485415,0.0,-0.026847983,0.0,0.0,0.0,sox13,sox
sox13_rpl17,-0.023345182,0.0,-0.039591745,0.0,0.0,0.0,sox13,sox
sox13_tbx16,-0.025189014,0.0,0.0,-0.04665096,0.0,0.0,sox13,sox
sox13_tma7,-0.024587406,0.0,0.0,-0.03589625,0.0,0.0,sox13,sox
sox11b_fn1b,0.0,0.0,-0.025701769,-0.04817369,0.0,0.028866945,sox11b,sox
sox19a_apoc1,0.0,0.0,0.0,-0.049341366,0.0,0.024777856,sox19a,sox
sox13_top1l,0.022244185,0.0,0.0,-0.025777407,0.0,0.0,sox13,sox
sox13_apoc1,-0.021717982,0.0,0.0,-0.03624041,-0.03408196,0.0,sox13,sox
sox13_her7,0.0,0.0,0.0,-0.03540365,-0.0417622,0.0,sox13,sox
sox3_hoxa9b,0.0,0.0,0.0,-0.026563395,-0.043638203,0.0,sox3,sox
sox3_pabpn1,0.0,0.0,0.0,-0.044411108,-0.038390875,0.0,sox3,sox
sox19b_pho,0.0,0.0,0.0,-0.029315114,-0.029113175,0.0,sox19b,sox
sox11a_her7,0.0,0.0,0.0,-0.028966276,-0.033275202,0.0,sox11a,sox
sox19a_ved,0.0,0.0,0.0,-0.042735837,-0.027759781,0.0,sox19a,sox
sox11a_krt18a.1,0.0,0.0,0.0,-0.038416125,-0.028388973,0.0,sox11a,sox
sox11a_dlc,0.0,0.0,0.0,-0.037572827,-0.026935158,0.0,sox11a,sox
sox19a_chrd,0.06422208,0.1463725,0.05467922,0.039920863,0.04773216,0.026389094,sox19a,sox
sox3_id1,0.047735102,0.054151565,0.09864132,0.09801162,0.053536978,0.0,sox3,sox
sox11b_hoxa9b,0.034058787,0.043202277,0.07311798,0.09437637,0.086472556,0.0,sox11b,sox
hoxb9a_rpl21,0.027406199,0.046292692,0.034324914,0.0,0.055709522,0.042233236,hoxb9a,hox
hoxb9a_dut,0.05466738,0.056389417,0.03830359,0.035850875,0.05730958,0.034314837,hoxb9a,hox
hoxa9a_cdx4,0.04116057,0.08816217,0.04069835,0.028225802,0.05375629,0.029502962,hoxa9a,hox
hoxd9a_prmt1,0.028466431,0.030477628,0.0,0.04965895,0.052916426,0.02611282,hoxd9a,hox
hoxb7a_qkia,0.026483687,0.025824135,0.0,0.03896097,0.056308728,0.030873198,hoxb7a,hox
hoxd9a_cbx3a,0.03748903,0.034906093,0.0,0.027544746,0.03350543,0.023705835,hoxd9a,hox
hoxb10a_rps4x,0.029327808,0.040366564,0.0,0.033842936,0.03636348,0.024251238,hoxb10a,hox
hoxb10a_ubc,0.029040627,0.025144394,0.0,0.026228495,0.038301833,0.025390826,hoxb10a,hox
hoxd9a_rpl28,0.02705962,0.02568653,0.0,0.0289184,0.02715093,0.021641389,hoxd9a,hox
hoxb7a_hspb1,0.034916148,0.043742526,0.0,0.042320643,0.0,0.0,hoxb7a,hox
hoxd9a_anp32e,0.037686266,0.028875362,0.0,0.042834178,0.032734573,0.0,hoxd9a,hox
hoxb10a_rpl4,0.02842438,0.032246415,0.0,0.037912447,0.034434907,0.0,hoxb10a,hox
hoxd9a_hspa8,0.029980084,0.04234282,0.0,0.044641983,0.026196677,0.0,hoxd9a,hox
hoxb10a_hmga1a,0.028456284,0.05174016,0.0,0.036554772,0.029411767,0.0,hoxb10a,hox
hoxd9a_ncl,0.045027595,0.042162973,0.06504052,0.055571012,0.0,0.031045808,hoxd9a,hox
hoxd4a_faua,0.054174773,0.0369138,0.04126724,0.03933744,0.0,0.039863374,hoxd4a,hox
hoxd4a_rps9,0.05074658,0.038356073,0.04800767,0.04155827,0.0,0.02804039,hoxd4a,hox
hoxd9a_rpl18,0.03246288,0.048488807,0.04712749,0.04475642,0.0335884,0.022950469,hoxd9a,hox
hoxd9a_rps10,0.037702125,0.046172306,0.042908773,0.04381676,0.04184467,0.02536238,hoxd9a,hox
hoxd9a_h3f3b.1,0.034797687,0.049018435,0.04945216,0.044751085,0.040447112,0.027181419,hoxd9a,hox
hoxd9a_rpsa,0.029792456,0.04094537,0.036342677,0.046093155,0.04037109,0.022596538,hoxd9a,hox
hoxd9a_rpl7a,0.0237433,0.042836994,0.04163219,0.042978197,0.040354706,0.024890255,hoxd9a,hox
hoxd9a_rpl13,0.02496058,0.036775004,0.043610312,0.04427445,0.029636104,0.026526505,hoxd9a,hox
hoxd9a_rpl9,0.027174084,0.03829444,0.046843354,0.045389757,0.038446732,0.03127865,hoxd9a,hox
hoxd9a_rpl17,0.024623904,0.031797122,0.047301754,0.047528896,0.040766116,0.031106638,hoxd9a,hox
hoxb9a_ddx39aa,0.026309831,0.027740598,0.034545388,0.041690756,0.034198295,0.024457444,hoxb9a,hox
hoxd9a_rpl18a,0.026599085,0.028590385,0.03608484,0.038566783,0.028839733,0.027741322,hoxd9a,hox
hoxd9a_rpl23a,0.024269048,0.025142837,0.037096318,0.03769427,0.028943934,0.023142667,hoxd9a,hox
hoxd9a_rpl11,0.025965573,0.02727845,0.028561935,0.029772189,0.038512222,0.028588522,hoxd9a,hox
hoxd9a_hmgb2a,0.023764592,0.027291108,0.037154354,0.02642209,0.027193384,0.02187432,hoxd9a,hox
hoxb10a_rpl29,0.02302313,0.026369035,0.026442688,0.027859269,0.028073888,0.02531779,hoxb10a,hox
hoxd9a_hmga1a,0.033971626,0.04418542,0.044199113,0.027318545,0.026866015,0.022540066,hoxd9a,hox
hoxb10a_rpl18,0.031346157,0.037815515,0.037294026,0.03352212,0.028713178,0.025166456,hoxb10a,hox
hoxd9a_rpl6,0.03106023,0.034186043,0.036857456,0.034014314,0.026099257,0.021590482,hoxd9a,hox
hoxd9a_rps13,0.03582191,0.035653025,0.034877706,0.03950954,0.025837203,0.023786368,hoxd9a,hox
hoxd4a_rpl34,0.035084184,0.033990175,0.03390765,0.0352828,0.029294442,0.023575315,hoxd4a,hox
hoxd9a_rps16,0.025531575,0.037738837,0.036413975,0.035725035,0.037777066,0.021807667,hoxd9a,hox
hoxb10a_rps16,0.027339557,0.043037836,0.037941508,0.034500472,0.03186506,0.029005762,hoxb10a,hox
hoxd9a_rpl8,0.026655382,0.045092534,0.035185374,0.031056287,0.030508768,0.022966715,hoxd9a,hox
hoxb9a_eif3g,0.03488058,0.04783553,0.028233442,0.033987448,0.047106855,0.03491028,hoxb9a,hox
hoxb10a_rpl3,0.032738857,0.043144155,0.03083032,0.036239672,0.03647312,0.037280314,hoxb10a,hox
hoxd4a_rpl21,0.05121481,0.040932227,0.037325677,0.03092059,0.029002693,0.028067412,hoxd4a,hox
hoxd9a_ptges3b,0.041552395,0.053585473,0.030743483,0.03639995,0.034263127,0.022617375,hoxd9a,hox
hoxa9a_prmt1,0.043155644,0.049970716,0.02953046,0.038461965,0.032453973,0.0,hoxa9a,hox
hoxb7a_rps5,0.029648954,0.051310297,0.029809497,0.042782057,0.026011527,0.0,hoxb7a,hox
hoxa9b_sall4,0.026322357,0.03637478,0.03227163,0.026550053,0.0313345,0.0,hoxa9b,hox
hoxd9a_aldoaa,0.023065904,0.030194951,0.04159491,0.028932927,0.03447849,0.0,hoxd9a,hox
hoxd9a_rpl24,0.034051966,0.0360145,0.037724845,0.039885174,0.041102614,0.0,hoxd9a,hox
hoxd9a_eef1a1l1,0.030877542,0.027664943,0.049316727,0.040967938,0.03223482,0.0,hoxd9a,hox
hoxa9b_hspb1,0.0506563,0.037984245,0.0581768,0.07556012,0.061356068,0.041123953,hoxa9b,hox
hoxd9a_rpl3,0.04414944,0.0389313,0.04842615,0.055378225,0.038525827,0.037122943,hoxd9a,hox
hoxd9a_rps9,0.03910825,0.03948296,0.043900758,0.060071297,0.05107987,0.03304145,hoxd9a,hox
hoxd4a_hspb1,0.05762114,0.05558551,0.04531014,0.047011293,0.032828864,0.047289606,hoxd4a,hox
hoxd9a_rpl21,0.047583573,0.05775238,0.056167718,0.06460431,0.038358163,0.041910384,hoxd9a,hox
hoxa9b_anp32e,0.0,0.024737176,0.0,0.031514924,0.030424364,0.022971746,hoxa9b,hox
hoxa9a_tubb4b,0.0,0.03620934,0.0,0.027668608,0.028737478,0.0,hoxa9a,hox
hoxa9b_pnrc2,0.0,0.03102246,0.0,0.027113337,0.028593386,0.0,hoxa9b,hox
hoxd9a_fbl,0.0,0.0326384,0.0,0.039422564,0.039358065,0.0,hoxd9a,hox
hoxb9a_top1l,0.0,0.028971089,0.0,0.047323126,0.04091519,0.0,hoxb9a,hox
hoxb10a_rpl6,0.022649992,0.0,0.0,0.03236701,0.03367605,0.023030521,hoxb10a,hox
hoxb9a_ppig,0.021958414,0.0,0.0,0.029879762,0.026693938,0.026091276,hoxb9a,hox
hoxb7a_lhfpl6,0.0,0.0,0.0,0.03872123,0.04579895,0.031483524,hoxb7a,hox
hoxb9a_cfl1,0.0,0.0,0.0,0.028996665,0.028343376,0.024619285,hoxb9a,hox
hoxa9b_tuba8l2,0.0,0.0,0.0,0.037365757,0.035254303,0.027513266,hoxa9b,hox
hoxb9a_hes6,0.0,0.0,0.0,0.031602595,0.03585254,0.02919653,hoxb9a,hox
hoxd4a_dkc1,0.022676885,0.0,0.0,0.038655747,0.034618136,0.0,hoxd4a,hox
hoxd9a_rpl29,0.025140038,0.0,0.0,0.031010056,0.030919945,0.0,hoxd9a,hox
hoxb10a_rps13,0.023793988,0.0,0.0,0.026722627,0.031812966,0.0,hoxb10a,hox
hoxb7a_zcchc24,0.0,0.0,0.0,0.02950875,0.033699255,0.0,hoxb7a,hox
hoxa9b_rps16,0.0,0.0,0.0,0.029325299,0.033717107,0.0,hoxa9b,hox
hoxb7a_dlc,0.0,0.0,0.0,0.028328806,0.039848562,0.0,hoxb7a,hox
hoxa9b_si:ch211-217k17.7,0.0,0.0,0.0,0.027009895,0.037915234,0.0,hoxa9b,hox
hoxb9a_myf5,0.0,0.0,0.0,0.026086837,0.03683551,0.0,hoxb9a,hox
hoxb7a_fgfrl1a,0.0,0.0,0.0,0.02731013,0.036456995,0.0,hoxb7a,hox
hoxa10b_nop58,0.0,0.0,0.0,0.026952006,0.035942055,0.0,hoxa10b,hox
hoxd9a_ube2d2,0.0,0.0,0.0,0.026680153,0.025418667,0.0,hoxd9a,hox
hoxb7a_pcdh8,0.0,0.0,0.0,0.028036512,0.026459634,0.0,hoxb7a,hox
hoxd9a_ppig,0.0,0.0,0.0,0.028908323,0.02806605,0.0,hoxd9a,hox
hoxa9b_dek,0.0,0.0,0.0,0.027983489,0.028032921,0.0,hoxa9b,hox
hoxa9b_pabpn1,0.0,0.0,0.0,0.038342543,0.027114563,0.0,hoxa9b,hox
hoxb7a_tubb4b,0.0,0.0,0.0,0.034716237,0.025748339,0.0,hoxb7a,hox
hoxa9b_h3f3b.1,0.0,0.0,0.0,0.033898372,0.025665656,0.0,hoxa9b,hox
hoxd9a_srrm1,0.0,0.0,0.0,0.033780366,0.02540432,0.0,hoxd9a,hox
hoxb7a_rem1,0.0,0.0,0.0,0.031829957,0.029580995,0.0,hoxb7a,hox
hoxd9a_cfl1,0.0,0.0,0.0,0.03156695,0.02845307,0.0,hoxd9a,hox
hoxa9b_dlc,0.0,0.0,0.0,0.04656781,0.03829067,0.0,hoxa9b,hox
hoxb7a_aspm,0.0,0.0,0.0,0.03796085,0.039015476,0.0,hoxb7a,hox
hoxb9a_rps13,0.0,0.0,0.0,0.03167511,0.04359611,0.0,hoxb9a,hox
hoxd9a_hmgn7,0.0,0.0,0.0,0.03828672,0.046050765,0.0,hoxd9a,hox
hoxa9b_ppil1,0.0,0.0,0.0,0.034749217,0.049236752,0.0,hoxa9b,hox
hoxd9a_srrm2,0.030072253,0.0,0.029307552,0.04310535,0.035678193,0.023295313,hoxd9a,hox
hoxb9a_nop56,0.03156482,0.0,0.040624376,0.035454627,0.030474016,0.028938852,hoxb9a,hox
hoxd9a_serbp1a,0.02749451,0.0,0.028883936,0.031456288,0.034608014,0.032880533,hoxd9a,hox
hoxb9a_dkc1,0.022293516,0.0,0.027822072,0.03012038,0.031174246,0.02036265,hoxb9a,hox
hoxb9a_ppil1,0.026370093,0.0,0.03220576,0.033177245,0.028720304,0.024022717,hoxb9a,hox
hoxd9a_ptmab,0.021530941,0.0,0.03629183,0.032848462,0.029941129,0.022697613,hoxd9a,hox
hoxa9a_vox,0.02741919,0.0,0.025878554,0.036650546,0.03062007,0.0,hoxa9a,hox
hoxb10a_hmgb1b,0.025896827,0.0,0.04126743,0.03266446,0.027817931,0.0,hoxb10a,hox
hoxb7a_tob1a,0.0,0.0,0.034670196,0.053349584,0.053437583,0.0,hoxb7a,hox
hoxd9a_mad2l1,0.0,0.0,0.03188652,0.03942019,0.0356901,0.0,hoxd9a,hox
hoxb9a_ubc,0.0,0.0,0.04217716,0.046477415,0.041396175,0.0,hoxb9a,hox
hoxd9a_hnrnpa1b,0.0,0.0,0.039586555,0.045400534,0.03516386,0.0,hoxd9a,hox
hoxb9a_abcf1,0.0,0.0,0.029632565,0.032689054,0.04980951,0.0,hoxb9a,hox
hoxb9a_rpl18,0.0,0.0,0.0264816,0.03592005,0.041225526,0.0,hoxb9a,hox
hoxb7a_asph,0.0,0.0,0.02528708,0.031546786,0.043783966,0.0,hoxb7a,hox
hoxb9a_rpl35,0.0,0.0,0.026431149,0.026374608,0.035884812,0.0,hoxb9a,hox
hoxd9a_myf5,0.0,0.0,0.031538524,0.035150915,0.027920995,0.0,hoxd9a,hox
hoxb7a_thrap3b,0.0,0.0,0.030162698,0.029677404,0.027921582,0.0,hoxb7a,hox
hoxa10b_vent,0.0,0.0,0.034077838,0.027068106,0.028067727,0.0,hoxa10b,hox
hoxb9a_serbp1a,0.0,0.0,0.033389214,0.02705058,0.030930443,0.0,hoxb9a,hox
hoxb9a_rpl17,0.0,0.024451155,0.026095627,0.038626578,0.053633485,0.028587881,hoxb9a,hox
hoxd9a_rpl34,0.0,0.026366811,0.027733823,0.037000977,0.027164396,0.03305681,hoxd9a,hox
hoxd9a_tuba8l2,0.0,0.026089562,0.035400044,0.0352166,0.038853567,0.02388292,hoxd9a,hox
hoxb7a_her1,0.0,0.0,0.033075634,0.050421286,0.050104074,0.029425288,hoxb7a,hox
hoxb7a_myf5,0.0,0.0,0.034910735,0.041444827,0.03570952,0.033266347,hoxb7a,hox
hoxd9a_eif5a2,0.0,0.0,0.025340214,0.039491605,0.028878072,0.021285865,hoxd9a,hox
hoxb9a_rps7,0.0,0.0,0.038304754,0.025251342,0.033600353,0.030645188,hoxb9a,hox
hoxd9a_rps24,0.0,0.0,0.034986857,0.03243768,0.03308918,0.023030685,hoxd9a,hox
hoxb9a_rps10,0.0,0.0,0.027617676,0.026623614,0.035836767,0.02307124,hoxb9a,hox
hoxa9a_hoxb7a,0.0,0.03538751,0.025386976,0.0335144,0.06541124,0.0,hoxa9a,hox
hoxb10a_marcksb,0.0,0.052186735,0.03707132,0.03999836,0.035052393,0.0,hoxb10a,hox
hoxa9b_cdk1,0.0,0.025749346,0.026132202,0.033180166,0.026326248,0.0,hoxa9b,hox
hoxb7a_pabpn1,0.0,0.034820173,0.034946796,0.028538547,0.02613305,0.0,hoxb7a,hox
hoxd9a_psmb2,0.0,0.030353235,0.03082047,0.026037028,0.027572066,0.0,hoxd9a,hox
hoxd9a_znfl2a,0.0,0.02811391,0.04395128,0.03773121,0.030779865,0.0,hoxd9a,hox
hoxb9a_rpl6,0.0,0.026387941,0.04381952,0.037955638,0.043711156,0.0,hoxb9a,hox
hoxd9a_rpl10a,0.024373174,0.0,0.026260475,0.0,0.031422436,0.0,hoxd9a,hox
hoxa10b_cdx4,0.02215093,0.0,0.03239571,0.0,0.03254431,0.0,hoxa10b,hox
hoxb9a_rpl8,0.0,0.0,0.029498596,0.0,0.035548676,0.0,hoxb9a,hox
hoxb9a_rpl24,0.0,0.0,0.029113673,0.0,0.037462756,0.0,hoxb9a,hox
hoxb9a_pcna,0.0,0.0,0.040123276,0.0,0.030186627,0.0,hoxb9a,hox
hoxb9a_pttg1,0.0,0.0,0.034801565,0.0,0.025955033,0.0,hoxb9a,hox
hoxa11b_eif5a2,0.0,0.0,0.030277368,0.0,0.025410015,0.0,hoxa11b,hox
hoxb10a_rpl28,0.0,0.0,0.03006265,0.0,0.025661223,0.0,hoxb10a,hox
hoxb7a_cdx4,0.0,0.056572437,0.031611633,0.0,0.051195312,0.0,hoxb7a,hox
hoxb9a_h3f3d,0.0,0.02613845,0.027163846,0.0,0.03659673,0.0,hoxb9a,hox
hoxb9a_twistnb,0.0,0.0243532,0.028791849,0.0,0.03422318,0.0,hoxb9a,hox
hoxb10a_gnl3,0.0,0.038313944,0.031009689,0.0,0.02559805,0.0,hoxb10a,hox
hoxa9a_snrnp70,0.0,0.036240313,0.034859188,0.0,0.028570237,0.0,hoxa9a,hox
hoxb9a_h3f3b.1,0.0,0.03127183,0.02981892,0.0,0.027066559,0.0,hoxb9a,hox
hoxd9a_anp32a,0.0,0.029911494,0.036955956,0.0,0.02826108,0.0,hoxd9a,hox
hoxb9a_ube2c,0.0,0.031644326,0.034626316,0.0,0.0303315,0.0,hoxb9a,hox
hoxa9b_nop58,0.0,0.028916487,0.035320986,0.0,0.032217715,0.0,hoxa9b,hox
hoxa9b_atp5pb,0.0,0.037987653,0.0,0.0,0.033059876,0.03404724,hoxa9b,hox
hoxb9a_snrpb2,0.0,0.032382138,0.0,0.0,0.03675299,0.023570789,hoxb9a,hox
hoxb9a_nop58,0.026985314,0.03588826,0.0,0.0,0.030182878,0.0,hoxb9a,hox
hoxa9b_rpl32,0.0,0.03197722,0.0,0.0,0.03021074,0.0,hoxa9b,hox
hoxb9a_ccdc59,0.0,0.02521381,0.0,0.0,0.026242863,0.0,hoxb9a,hox
hoxb9a_ywhaqb,0.0,0.026173733,0.0,0.0,0.026385179,0.0,hoxb9a,hox
hoxb9a_anp32a,0.0,0.025877604,0.0,0.0,0.026174713,0.0,hoxb9a,hox
hoxa9b_rpl3,0.030920183,0.0,0.0,0.0,0.044524737,0.0,hoxa9b,hox
hoxd9a_eef1g,0.021864543,0.0,0.0,0.0,0.036407065,0.0,hoxd9a,hox
hoxb10a_srrm1,0.021323835,0.0,0.0,0.0,0.026575962,0.0,hoxb10a,hox
hoxb10a_rpl34,0.029918594,0.0,0.0,0.0,0.026748518,0.0,hoxb10a,hox
hoxd9a_setb,0.025595859,0.0,0.0,0.0,0.027952405,0.0,hoxd9a,hox
hoxb9a_hmgb1b,0.0,0.0,0.025841033,0.0,0.051085625,0.028964676,hoxb9a,hox
hoxb9a_srrm1,0.0,0.0,0.02689641,0.0,0.032743018,0.02416195,hoxb9a,hox
hoxb9a_rpl7,0.0,0.0,0.026719123,0.0,0.033138264,0.023038521,hoxb9a,hox
hoxa10b_msgn1,0.023903012,0.0,0.0,0.0,0.046318788,0.025549365,hoxa10b,hox
hoxb9a_tuba8l2,0.0,0.0,0.0,0.0,0.045229036,0.02908982,hoxb9a,hox
hoxd4a_nop58,0.0,0.0,0.0,0.0,0.050846905,0.025351958,hoxd4a,hox
hoxb9a_tubb4b,0.0,0.0,0.0,0.0,0.046752717,0.022324111,hoxb9a,hox
hoxb9a_rpl9,0.0,0.0,0.0,0.0,0.033641785,0.027821727,hoxb9a,hox
hoxb7a_meox1,0.0,0.0,0.0,0.0,0.030064736,0.028885592,hoxb7a,hox
hoxa9b_msgn1,0.0,0.0,0.0,0.0,0.027864685,0.027121292,hoxa9b,hox
hoxb9a_rpl7a,0.0,0.0,0.0,0.0,0.03645903,0.02070518,hoxb9a,hox
hoxb9a_ube2d2,0.0,0.0,0.0,0.0,0.028179072,0.02142287,hoxb9a,hox
hoxa9b_eif3g,0.0,0.0,0.0,0.0,0.027167168,0.020069854,hoxa9b,hox
hoxa9a_cbx3a,0.0,0.0,0.0,0.0,0.03275048,0.02089502,hoxa9a,hox
hoxb9a_eif4e1c,0.0,0.0,0.0,0.0,0.030677041,0.019938366,hoxb9a,hox
hoxd4a_rps5,0.048142217,0.0,0.03288215,0.037538715,0.0,0.046071045,hoxd4a,hox
hoxd4a_rpl7a,0.027645586,0.0,0.028626177,0.030523727,0.0,0.024847604,hoxd4a,hox
hoxd4a_rps16,0.036479928,0.0,0.03774308,0.032715168,0.0,0.028236909,hoxd4a,hox
hoxd9a_ubc,0.027852284,0.0,0.034937706,0.040165097,0.0,0.029260747,hoxd9a,hox
hoxa9b_hmgb1b,0.0,0.032955196,0.0,0.057017058,0.0,0.0,hoxa9b,hox
hoxb10a_h3f3d,0.0,0.044164766,0.0,0.02973458,0.0,0.0,hoxb10a,hox
hoxa9b_cbx3a,0.0,0.025651189,0.0,0.038781006,0.0,0.0,hoxa9b,hox
hoxb7a_hspa8,0.0,0.02480698,0.0,0.036888592,0.0,0.0,hoxb7a,hox
hoxa9a_pfn2l,0.0,0.028353432,0.0,0.02635371,0.0,0.0,hoxa9a,hox
hoxa9a_smc1al,0.0,0.025621805,0.0,0.027799387,0.0,0.0,hoxa9a,hox
hoxd9a_abcf1,0.0,0.0,0.047041025,0.038118687,0.0,0.02573629,hoxd9a,hox
hoxd9a_si:dkey-67c22.2,0.0,0.0,0.033004038,0.031510968,0.0,0.021303242,hoxd9a,hox
hoxd9a_rps2,0.0,0.0,0.030561842,0.03344181,0.0,0.020749934,hoxd9a,hox
hoxd9a_npm1a,0.021210037,0.0,0.03309814,0.027329186,0.0,0.0,hoxd9a,hox
hoxa9b_anp32a,0.022977253,0.0,0.02628018,0.035279773,0.0,0.0,hoxa9b,hox
hoxd9a_pdap1a,0.022850724,0.0,0.02730604,0.036179267,0.0,0.0,hoxd9a,hox
hoxd9a_tubb2b,0.0,0.0,0.02774712,0.04166829,0.0,0.0,hoxd9a,hox
hoxd9a_nop58,0.0,0.0,0.03729943,0.036010616,0.0,0.0,hoxd9a,hox
hoxd9a_marcksb,0.0,0.0,0.03669936,0.033589706,0.0,0.0,hoxd9a,hox
hoxb7a_gnb1b,0.0,0.0,0.025337135,0.033769403,0.0,0.0,hoxb7a,hox
hoxa9a_mki67,0.0,0.0,0.03356248,0.02926979,0.0,0.0,hoxa9a,hox
hoxd9a_hnrnpaba,0.0,0.0,0.02910895,0.03033599,0.0,0.0,hoxd9a,hox
hoxa10b_bmp4,0.0,0.0,0.028357599,0.029753838,0.0,0.0,hoxa10b,hox
hoxb9a_hoxb7a,0.0,0.0,0.026059996,0.0299744,0.0,0.0,hoxb9a,hox
hoxd9a_ywhaqb,0.0,0.0,0.026015956,0.028771542,0.0,0.0,hoxd9a,hox
hoxa9a_bmp4,0.0,0.0,0.031799264,0.025538616,0.0,0.0,hoxa9a,hox
hoxd10a_vox,0.0,0.0,0.028465804,0.025408892,0.0,0.0,hoxd10a,hox
hoxd9a_si:ch73-281n10.2,0.0,0.0,0.027967963,0.026109546,0.0,0.0,hoxd9a,hox
hoxb10a_hoxb7a,0.0,0.0,0.028950935,0.027518917,0.0,0.0,hoxb10a,hox
hoxd9a_khdrbs1a,0.0,0.0,0.02997608,0.027504494,0.0,0.0,hoxd9a,hox
hoxb9a_pes,0.0,0.0,0.029720949,0.027241968,0.0,0.0,hoxb9a,hox
hoxb10a_aldoaa,0.0,0.0454663,0.03808157,0.025648294,0.0,0.021501355,hoxb10a,hox
hoxb10a_cfl1,0.0,0.032900084,0.03336837,0.027816165,0.0,0.02001209,hoxb10a,hox
hoxb7a_cnbpb,0.0,0.028477529,0.044455644,0.027757468,0.0,0.021988217,hoxb7a,hox
hoxd9a_seta,0.0,0.030619469,0.049352005,0.04569432,0.0,0.0,hoxd9a,hox
hoxd9a_hmgn2,0.0,0.029639123,0.041694313,0.027425475,0.0,0.0,hoxd9a,hox
hoxd9a_rpl4,0.0,0.024490807,0.03382347,0.03458495,0.0,0.0,hoxd9a,hox
hoxb9a_si:dkey-67c22.2,0.0,0.028597176,0.029812876,0.025364082,0.0,0.0,hoxb9a,hox
hoxa9b_tpx2,0.0,0.025340792,0.027662678,0.027789675,0.0,0.0,hoxa9b,hox
hoxb10a_hmgb2a,0.0,0.025210887,0.025459174,0.027352745,0.0,0.0,hoxb10a,hox
hoxd4a_pcna,0.0,0.02495783,0.037812915,0.0,0.0,0.033190444,hoxd4a,hox
hoxd9a_eif3g,0.0,0.037554577,0.035930987,0.0,0.0,0.020596663,hoxd9a,hox
hoxb10a_hnrnpaba,0.0,0.02815552,0.02629128,0.0,0.0,0.021390576,hoxb10a,hox
hoxb9a_anp32b,0.0,0.027405465,0.04927298,0.0,0.0,0.0,hoxb9a,hox
hoxb10a_eif5a2,0.0,0.026701681,0.034934115,0.0,0.0,0.0,hoxb10a,hox
hoxb9a_rpl32,0.0,0.025870144,0.036358695,0.0,0.0,0.0,hoxb9a,hox
hoxd10a_hes6,0.0,0.032140866,0.029586613,0.0,0.0,0.0,hoxd10a,hox
hoxa9b_mad2l1,0.0,0.02530375,0.025159026,0.0,0.0,0.0,hoxa9b,hox
hoxb9a_brd3a,0.0,0.027850147,0.026980665,0.0,0.0,0.0,hoxb9a,hox
hoxb9a_ccna2,0.0,0.027132995,0.027415391,0.0,0.0,0.0,hoxb9a,hox
hoxb10a_si:ch73-281n10.2,0.0,0.027105844,0.026843814,0.0,0.0,0.0,hoxb10a,hox
hoxb9a_msgn1,0.0,0.0,0.042487897,0.0,0.0,0.023650508,hoxb9a,hox
hoxb10a_rpl10a,0.0,0.0,0.0342254,0.0,0.0,0.022300823,hoxb10a,hox
hoxa9b_cx43.4,0.0,0.0,0.02721465,0.0,0.0,0.02282659,hoxa9b,hox
